12573	3707747	RUPNIK	TANJA	1000000
12574	3708003	PRIJATELJ	ANTON	1000000
12575	3708259	GUJT	JANEZ	0000100
12576	3708515	KAVCIC	MATEJA	0000100
12577	3708771	RIHTAR	KATJA	0000100
12578	3709027	Ribic	Alenka	1100000
12580	3709283	MULEC	NATASA	0100000
12582	3709795	Irsic	Matjaz	0000100
12583	3710051	Jogan	Jernej	1000000
12584	3710307	SORSAK	SRECKO	1000000
12585	3710563	Ciglenecki	Marjeta	0000010
12586	3710819	POSTUVAN	VESNA	1000000
12588	3711075	Ekart	Janez	0100000
12591	3711331	SANCIN	MANICA	0100000
12592	3711587	VINTER	MARLENA	0100000
12593	3711843	ZOBEC	RUDOLF	0000100
12595	3712099	FURST	JURIJ	0010000
12596	3712355	FURST-KOREN	TITA	0010000
12597	3712611	KOSUTIĆ	DARKO	0010000
12598	3712867	Prijon	Majda	0100000
12599	3713123	Damjan	Janez	0000100
12600	3713379	Ilić	Miroslav	0000100
12601	3713635	STRNAD	IGOR	1000000
12602	3713891	Kosir	Ales	1100000
12603	3714147	Stefancic	Boris	0100000
12604	3714403	Mocnik	Zarko	0100000
12605	3714659	Petric	Metka	1100000
12606	3714915	Seselj	Andreja	1000000
12607	3715171	Pogacar	Milan	0100000
12608	3715427	FLISEK	MOJMIR	0000100
12609	3715683	Topic	Marko	0100000
12610	3715939	Mohar	Tomaz	0100000
12611	3716195	Prelog	Urban	0100000
12612	3716451	Pepelnjak	Karmen	0100000
12614	3716707	Zimsek	Andrej	0100000
12615	3716963	Medic	Jure	0100000
12616	3717219	Kek Merl	Darinka	0100000
12617	3717475	Nedeljković	David	0100000
12618	3717731	GERKSIC	MAJA	0100000
12619	3717987	Jurancic Petek	Klementina	0000010
12620	3718243	Orel Kos	Silvana	0000010
12621	3718499	Gruntar Jermol	Ada	0000010
12622	3718755	PORENTA	ROBERT	0100000
12623	3719011	Jesenik	Marko	0100000
12624	3719267	Golobic	Amalija	1000000
12625	3719523	Kranjc	Vesna	0000100
12626	3719779	MLAKAR	BISERKA	1000000
12627	3720035	Galicic	Mirjam	0100000
12628	3720291	Hren	Rok	1000000
12629	3720547	Rozman	Sonja	1000000
12630	3720803	Skamperle	Igor	0000100
12631	3721059	Blinc-Pesek	Marjeta	0010000
12632	3721315	LESKOVSEK	VESNA	1000000
12633	3721571	VERHNJAK	KATARINA	1000000
12634	3721827	Salobir	Mateja	1000000
12635	3722083	Petrovic	Branko	1100000
12636	3722339	Bauman	Davorin	0100000
12638	3722595	RUS	AVA	0100000
12639	3722851	Zabukovec	Igor	0100000
12640	3723107	SANTELJ	DANICA	0001000
12641	3723363	Berglez	Tone	1000000
12642	3723619	Kolar-Berglez	Barbara	0001000
12643	3723875	Nikolić-Matanović	Natasa	1000000
12645	3724131	Vadnjal	Stanka	0001000
12646	3724387	KVAS	DAMJAN	1000000
12647	3724643	URH	BRUNO	0000100
12648	3724899	Pelikan	Egon	0000010
12649	3725155	Kmetic	Matej	1000000
12650	3725411	OVSEC	DAMJAN	1000000
12651	3725667	POGACNIK	BORUT	1000000
12652	3725923	Hocevar	Marjan	0000100
12653	3726179	Zunic	Zoran	0100000
12654	3726435	Jesenicnik	Boris	0100000
12657	3726947	Brezocnik	Miran	0100000
12658	3727203	RITLOP	DANILO	1000000
12659	3727459	Simonic	Marjana	1100000
12660	3727715	Kamnik	Roman	0100000
12661	3727971	Cvelbar	Robert	0100000
12663	3728227	KOVAC	MATEJ	1000000
12664	3728483	Kveder	Miha	0100000
12665	3728739	Nancovska Serbec	Irena	0100100
12666	3728995	Jamnik	Mateja	0100000
12667	3729251	Barut	Milos	1000000
12668	3729507	Crepinsek Lipus	Lucija	0100000
12669	3729763	Setinc	Matej	0000010
12670	3730019	Ignjatović	Miroljub	0000100
12671	3730275	Rojc	Anka	1000000
12672	3730531	Klemencic	Stane	0001000
12673	3730787	Kump	Bojka	0001000
12676	3731043	Fridl	Jerneja	0000010
12677	3731299	Strah	Bojan	0100000
12678	3731555	KONCAR	BOJAN	0100000
12679	3731811	LESKOVEC	FRANC	0001000
12681	3732323	Pahor	Bojan	1000001
12682	3732579	Zdovc	Irena	0001000
12683	3732835	Florjanc	Primoz	0001000
12684	3733091	Podgornik	Helena	0011000
12685	3733347	MOCNIK	MIRJAM	0001000
12686	3733603	Volk	Neva	0010000
12687	3733859	Dolinar	Peter	1000100
12688	3734115	Gruden	Kristina	0001000
12689	3734371	Marc	Dusan	1000000
12690	3734627	Markic	Simona	0100000
12691	3734883	Borc-Smolic	Gabriela	0100000
12692	3735139	LIKAR	BARBARA	1000000
12694	75373923	KNEZ	SMILJANA	1000000
12695	3735395	HORVAT	MOJCA	1000000
12697	3735651	MARKUN	ALENKA	1000000
12699	3735907	REZAR	MAJDA	0100000
12702	3736163	Sustersic	Janez	0000100
12704	3736419	Kandus	Bogomil	0100000
12705	3736675	Sostaric	Andrej	0100000
12707	3736931	Slosar	Mirko	0000100
12709	3737187	Komel	Andrina	0000010
12710	3737443	Korosec	Gorazd	0000010
12711	3737699	KOSOROK	STANE	0001000
12713	3737955	ZORNIK	RADOS	1000000
12714	3738211	Kaluza	Franci	0100000
12716	3738467	JAMNIK	BRANKO	1000000
12717	3738723	Visnar-Perovic	Alenka	0010000
12718	3738979	PAVCNIK	DUSAN	1000000
12719	3739235	Calic	Milic	0010000
12720	3739491	Znidarsic Golec	Lilijana	0000010
12722	3739747	MENCEJ	MATJAZ	0100000
12723	3740003	SVETINA	MARKO	1000000
12724	3740259	Stanonik	Bojan	0100100
12725	3740515	Kos	Leon	0100000
12726	3740771	GOLC	STANISLAV	0100000
12728	3741027	Podgornik	Ales	0101000
12729	3741283	Suhodolcan	Uros	0100000
12731	3741539	GRADISNIK	ANDREJ	1000000
12734	3741795	KOTNIK	BENO	1000000
12738	3742051	PECNIK	DRAGO	1000000
12741	3742307	Kozlevcar-Zivec	Maja	0100000
12743	3742563	MLINAR	MATJAZ	0001000
12744	3742819	PETEK	TOMAZ	0001000
12745	3743075	ZNIDARSIC	BOJAN	0001000
12747	3743331	RENAR	FLORIJAN	0100000
12748	3743587	HAJDINJAK	DUSANKA	0010000
12749	3743843	LOVSE	BOJAN	1000000
12750	3744099	Zontar	Dejan	1000000
12751	3744355	Oresic	Matej	1000000
12752	3744611	Podobnik	Bostjan	1100000
12753	3744867	GUCEK	MOJCA	0000010
12755	3745123	Cepin	Marko Tomaz	0100000
12756	3745379	Celan	Dusan	0010000
12757	3745635	FLIS	IVICA	0010000
12762	3746147	BARBIC	LENART	1000000
12764	3746403	BOBNAR	ELIZABETA	0000010
12765	3746659	Novak	Roman	0100000
12766	3746915	Slivnik	Bostjan	0100000
12767	3747171	Zgajnar	Janez	0010000
12768	3747427	Marusic	Andrej	0010000
12771	3747939	KAVAS	ALOJZ	0001000
12772	3748195	Novak	Miroslav	0000010
12773	3748451	Ogrizek	Emica	0000010
12774	3748707	Tovsak	Slavica	0000010
12775	3748963	Sircelj	Milivoja	0000100
12777	3749219	NOVAK	ALEKSANDER	0100000
12778	3749475	GRUSKOVNJAK	STEFAN	1000000
12779	3749731	Levacić	Zora	0010000
12780	3749987	TEMLIN	GEZA	1000000
12781	3750243	Dolinsek	Miran	0100000
12783	3750499	STRAVS	DANILO	1000000
12784	3750755	JAKOPIC	TADEJ	0100000
12785	3751011	Bosnjak	Slobodan	0100000
12787	3751267	NAKA	NIKOLA	1000000
12788	3751523	Zabric	Dasa	1000000
12789	3751779	Vatovec Robida	Jagoda	0010000
12791	3752035	Kranjc	Saso	0001000
12792	3752291	Erzin	Saso	0100000
12793	72452707	Petrovic	Gorazd	0100000
12794	3752547	Orel	Igor	0100000
12795	3752803	JERMAN	MARJAN	1000000
12796	3753059	Krc	Janez	0001000
12798	3753315	Hudoklin	Jelka	1001000
12799	3753571	SIMIC	MITJA	0001000
12800	3753827	ZAKOTNIK	IGOR	0001000
12801	3754083	PIANO	SASA	1000000
12803	3754339	TAVCAR	ETBIN	0001000
12804	3754595	Skornjak	Bostjan	0100000
12808	3754851	Aleksandrov-Pogacni	Nina	0000010
12809	3755107	Psunder	Majda	0000100
12810	3755363	Anzic	Borut	1000000
12812	3755619	GOSAK	SPELA	0000100
12813	3755875	STEFANCIC	STANE	1000000
12814	3756131	Vrecer	Gorazd	0100000
12815	3756387	Cencic Kodba	Zdenka	1000000
12816	3756643	MARTINEZ	MARJAN	0100000
12817	3756899	KOLSEK	ALENKA	0001000
12822	3757155	Pantar	Tomaz	0100000
12823	3757411	HRNCIC	SONJA	0100000
12826	3757667	KEPE	ANDREJ	1000000
12830	3757923	Jez	Marija	0000010
12832	3758179	Mohar	Barbara	1000000
12833	3758435	Mocnik	Iztok	0100000
12836	3758691	Furlan	Alenka	1100000
12837	3758947	KOZMELJ	MOJCA	0100000
12839	3759203	Gregoric	Etbin	0100000
12841	3759459	Jenko	Iztok	0100000
12842	3759715	Kozarski	Aleksander	0100000
12843	3759971	Steblaj	Marko	0100000
12844	3760227	Pahor	Vesna	1000000
12845	3760483	Zele	Andreja	0000010
12846	3760739	IGLIC	BOZO	0000010
12847	3760995	Molka	Viktor	1000000
12848	3761251	Bonac	Stane	0000010
12851	3761507	Tratnik	Monika	0000100
12852	3761763	Slivar	Branko	0000100
12855	3762019	BRITOVSEK	RUDOLF	1000000
12856	3762275	DETELA	LEV	0000001
12858	3762531	Lubej	Andrej	0100000
12859	3762787	Svab	Vesna	0010000
12860	3763043	Majcenovic	Marjeta	0100000
12861	3763299	Radaj	Zvonko	0100000
12863	3763811	PERENIC	IRENA	1000000
12864	3764067	MILEKSIC	VLADIMIR	1000000
12865	3764323	Behek	Alojz	0000100
12867	3764579	Mahne	Lili	0100000
12871	3764835	Bregar	Gojka	0000010
12874	3765347	BELAK	JANA	1000000
12875	3765603	KOVSE	NADJA	1000000
12877	3765859	JUVAN	ANTON	1000000
12878	3766115	Stojic	Zoran	0100000
12881	3766371	Kolar	Bogdan	0000010
12883	3766627	PETERNELJ	VLADIMIR	1000000
12884	75670627	Furlan	Bojan	0100000
12886	3766883	Bertoncelj	Ivan	0100000
12887	84020579	Srakar	Uros	0100000
12888	3767139	Legan	Mateja	0010000
12890	73408099	Molka	Simon	0100000
12891	75595619	Stojsavljevic	Majda	0100000
12895	3767395	Polajnar	Dusan	0100000
12896	3767651	PULJIC	ZELJKO	1000000
12897	102155619	Bodnaruk	Slobodan	0100000
12898	1419875	SUBIC	MIHAEL	1000000
12901	69081443	Vodnik	Miran	0100000
12902	3768163	Paragi	Metka	0011000
12903	3768419	Jovan	Nadja	0010000
12904	3768675	JEVNIKAR	MARTIN	0000001
12905	3768931	CEPON	STANISLAV	0100000
12912	76522851	Dolenc	Matjaz	0100000
12914	3769187	Kodric	Drago	0100000
12915	72657507	Rus	Sani	0100000
12918	39459171	Pogacnik	Klemen	0100100
12919	26851427	Articek	Jure	0100000
12922	1191523	Tersan	Alojzij	0000010
12924	3769443	BERTONCELJ	LOJZE	0000100
12927	3769699	Juricić Cargo	Danijela	0000010
12928	3769955	Troha	Nevenka	0000010
12929	3770211	GOTOVINA	VESNA	0000010
12930	3770467	RADULOVIC	BRANKO	0000010
12931	3770723	Smid	Gasper	0000010
12932	3770979	ZUPANCIC	NINA	0000010
12933	3771235	Kosir	Matevz	0000010
12934	3771491	Kozina	Brane	0000010
12935	3771747	Drnovsek	Darinka	0000010
12936	3772003	Fedija Sirca	Judita	1000000
12937	3772259	Krzic	Bojana	0010000
12939	3772515	Rus Makovec	Maja	0010000
12940	57488483	Koprivnikar	Helena	0010000
12942	3772771	Kerc	Janez	1000000
12943	3773027	Kmet	Matevz	1000000
12944	3773283	VRTACNIK	FRANC	0100000
12945	3773539	DJURIC	LJUBOMIR	0100000
12946	61264227	Taskov	Stane	0100000
12947	3773795	Stravs	Miroslav	0100000
12950	3774307	STRUMBL	ZARKO	1000000
12951	61117539	Skof Kopac	Martina	0100000
12953	3774563	PISLJAR	MARTINA	1000000
12954	211959395	Gradisek	Ksenija	1000000
12955	3774819	Zidar	Nina	0010000
12956	3775075	Volavsek	Metka	0010000
12957	3775331	Pepelnjak	Tomaz	0100000
12958	3775587	Bolcina	Andrej	0100000
12959	3775843	SUSA	BARBARA	0000010
12960	14739811	Markic	Stojan	0100000
12963	3776099	Remskar	Danilo	0100000
12966	3776355	Wallner	Edo	0100000
12967	3776611	MIHELIC	BLAZ	1000000
12968	3776867	Music	Irena	1100000
12969	3777123	Cebasek Travnik	Zdenka	0010000
12970	3777379	Znidarsic Zagar	Sabina	0000010
12971	3777635	ROJNIK	BERNARD	0010000
12972	3777891	Kansky	Andrej	0010000
12974	3778147	BANIC-KRANJCEVIC	IVANA	0100000
12976	3778403	PANZALOVIĆ	DJORDJE	0100000
12978	3778659	Savrin	Rajmond	0010000
12979	3778915	KREMZAR	MARINKA	1000000
12980	3779171	SPILLER MUYS	FRANC	1000000
12984	3779427	Hlacar	Spela	1100000
12989	3779683	REJC-NOVAK	METODA	0010000
12990	3779939	Veselko	Matjaz	1010000
12995	3780195	Lakota	Ivan	0100000
12997	3780451	Jeraj	Matejka	0000010
12998	3780707	FICKO	MAJDA	0000010
12999	3780963	TRPIN	DRAGO	0000010
13000	3781219	RAU SELIC	MARTA	1000000
13002	3781475	GRABNAR	MARIJA	0000010
13003	3781731	Kolosa	Vladimir	0000010
13004	3781987	Stevancec	Darko	0000100
13005	3782243	Stopar	David	0001000
13006	3782499	Petric	Nezika	0001000
13007	3782755	KORPAR	MAJDA	0010000
13008	3783011	Cebron	Neva	0000010
13009	3783267	Rosker	Jana	0000010
13010	3783523	Kacjan Marsić	Nina	0001000
13011	3783779	Vidic	Iztok	0001000
13013	3784035	Mekuc	Mojca	0100000
13014	3784291	Kadivec-Torkar	Irena	0100000
13015	3784547	Kralj-Novak	Marjeta	0100000
13016	3784803	Dobnikar-Tehovnik	Mojca	1000000
13017	3785059	SLABE	VIKA	0000010
13018	3785315	Nezic	Julka	0000010
13019	3785571	VENDRAMIN	VASILIJ	0010000
13020	3785827	Valencic	Rafko	0000110
13021	3786083	Rojnik	Ivan	0000110
13022	3786339	RAJHMAN	JOZE	0000010
13023	3786595	Battelino	Tadej	0010000
13024	3786851	Hafner	Matjaz	0010000
13025	3787107	Snoj	Alojzij Slavko	0000110
13026	3787363	Sturm	Roman	0100000
13027	3787619	Leskovar-Stamcar	Ivana	1000000
13028	3787875	Oven	Natasa	0000100
13029	3788131	Galic	Ales	0000100
13030	3788387	Kranjec	Primoz	0100000
13031	3788643	Stopar	Robert	1000000
13032	3788899	Jerman	Jasna	1100000
13033	3789155	JOVANOVIĆ	OLIVERA	1000000
13034	3789411	Trcek	Branka	1000000
13039	3790179	Rijavec	Vesna	0000100
13040	3790435	Stepec	Marko	0000010
13041	3790691	VRANICAR	IVO	1000000
13042	3790947	VONCINA	DEJAN	1000000
13043	3791203	MARTINCIC	VANJA	1000000
13044	3791459	OSJAK	LJUDMILA	1000000
13045	3791715	URBANC	NATASA	1000000
13046	3791971	Rojko	Neza	0000100
13048	3792483	KERMAUNER	TARAS	0000010
13049	3792739	PERSAK	ANTON	1000000
13055	3792995	Podrumac	Bozena	0010000
13057	3793251	Sega	Bogdan	0001000
13060	3793507	Kranjc	Simona	0000010
13061	3793763	BENCIC MOHAR	EDA	0000010
13063	3794019	BRACUN	PETER	0100000
13064	3794275	Plostajner	Hinko	0100000
13065	3794531	STEKAR-VIDIC	VERENA	0000010
13066	3794787	BERNIK	EVA	0100000
13067	3795043	Meznar	Drago	0000100
13068	3795299	Glodez	Srecko	0100000
13070	3795555	Anzic	Sonja	0000010
13071	3795811	Hodnik	Mira	0000010
13072	3796067	Matić	Dragan	0000010
13073	3796323	Mihelic	Rok	0001000
13074	3796579	PAJENK	FRANC	1000000
13075	3796835	Zeleznik	Ziga	0000010
13076	3797091	Senk	Tatjana	0000010
13077	3797347	Suhadolnik	Joze	0000010
13078	3797603	Pirc	Janez	0000010
13079	3797859	Ogorelec	Primoz	1000000
13080	3798115	Strnad	Tatjana	1000000
13082	3798371	Krzisnik-Bukić	Vera	0000010
13085	3798883	Dolenc	Sandi	0100000
13086	3799139	Rejec	Jozica	0100000
13088	3799395	Sajn	Viktor	0100000
13089	3799651	Oblak	Ciril	0010000
13093	3799907	Bizjak	Matija	0100000
13096	3800419	Furlan	Joze	0100000
13099	3800675	Vidmar	Marjan	1000000
13103	3800931	Srebrnic	Ivan	1000000
13106	3801187	Silic	Radomir	0100100
13108	231665251	PREGELJ	ALEKSANDER	1000000
13112	3801443	Licen	Dusan	0100000
13113	5196643	Krizman	Vojko	0100100
13115	3801699	Kovac	Joze	1000000
13121	3801955	GANTAR	ANTON	1000000
13125	3802211	BIZJAK	TOMAZ	1000000
13126	3802467	BIZJAK	IGOR	1000000
13127	3802723	Berce	Mitja	0100000
13128	3802979	Arcon	Ivan	0100000
13130	3803235	Goriup	Jana	0010100
13131	3803491	BORSTNER	JOZE	1000000
13132	3803747	Sitar	Peter	0000100
13133	3804003	Novak	Tone	1000000
13134	3804259	Janzekovic	Franc	1000000
13135	3804515	Protner	Edvard	0000100
13136	3804771	Erzen-Novak	Majda	0000010
13137	3805027	Kokole	Metoda	0000010
13138	3805283	Ban Zlatev	Tatjana	0010000
13139	3805539	Rok Simon	Mateja	0010000
13140	3805795	Marinic-Fiser	Natasa	0010000
13141	3806051	Friskovec	Irena	0001000
13142	3806307	Zmrzlak	Marko	0001000
13143	3806563	Zemva	Andrej	0100000
13144	3806819	Gruden	Stanislav	0100000
13145	3807075	PETRIC	FRANCI	0000010
13146	3807331	Benedik	Metod	0000010
13147	3807587	Turk	Tomaz	0000100
13149	3807843	RAKUSA	JOZE	1000000
13151	3808099	ZAKOTNIK	IVANKA	1000000
13152	3808355	Vokac	Damijan	0010000
13153	3808611	VEBLE	ANDREJ	1000000
13154	3808867	KRISTOFELC ML.	FRENK	0010000
13155	5327971	AHLIN	FRANC	1000000
13156	3809379	Zadravec Zaletel	Lorna	0010000
13157	3809635	Skrbinc	Breda	0010000
13158	3809891	Kolnik	Karmen	0000110
13159	3810147	Marhl	Marko	1000000
13160	3810403	Birk	Matjaz	0000010
13162	3810659	VODOPIVEC	VESNA	1000000
13166	65354083	MESIC	MUHO	1000000
13169	3810915	MLINAR	ALENKA	0010000
13170	3811171	JAKSA	IZTOK	1000000
13171	3811427	Gradisek	Anton	0010000
13172	3811683	KARINJA	SNJEZANA	1000000
13173	3811939	MARINAC	BOGDANA	1000000
13174	3812195	TERCON	NADJA	1000000
13175	3812451	Weber	Irena	0000110
13176	6382179	Scelkov	Marjetka	0000010
13177	3812707	Zore	Franci	0000010
13178	3812963	Mehle	Ana	0000010
13179	3813219	Hrvatin	Mauro	1000010
13180	3813475	SMOLIC	MARIJA	0000010
13181	3813731	Stok	Rasto	0010000
13182	3813987	Trdic	Francelj	0100000
13183	3814243	Fikfak	Alenka	0000100
13184	3814499	Zavodnik Lamovsek	Alma	0000100
13185	3814755	HAFNER	ALES	1000000
13186	3815011	KRIVOGRAD	ALOJZ	0000010
13187	3815267	Kovacic Palli	Erika	0010000
13188	3815523	Jansa	Rado	1000000
13191	3815779	Kunsic	Marjan	0100000
13192	3816035	PAULIN	JANA	0001000
13193	3816291	Zitek	Drago	0001000
13195	3816547	Bergant	Zivko	0000100
13197	3817059	KLEMENC	TOMAZ	1000000
13198	3817315	PLUT	EDVARD	0000100
13199	3817571	Koren	Matej	0000100
13200	3817827	Sajna	Aljosa	0100000
13201	3818083	Ogrinc	Evgen	0100000
13203	3818339	Logar	Luka	0100000
13205	3818595	HABINC	ROK	1000000
13206	3818851	VRHOVSEK	STANKO	0100000
13207	3819107	Lazović	Momir	0100000
13210	3819363	LAMPRET	ALES	1000000
13212	3819619	Ferenc	Janez	0100000
13213	3819875	Batistic	Tomislav	0100000
13217	3820131	FERLAN	JANEZ	1000000
13220	3820387	Zavrl	Sonja	0100000
13222	3820643	SLOKAR	MARKO	1000000
13223	3820899	Verovnik	Ivo	0000100
13224	3821155	Razpet	Nada	1000100
13225	3821411	OBLAK	SETA	1000000
13227	3821667	Cvirn	Janez	0000010
13229	3821923	Jevnikar	Peter	0010000
13230	3822179	VRECKO	IRENA	0000010
13232	3822435	Vitez	Primoz	0000010
13233	3822691	Cuden	Darko	0000010
13234	3822947	Lubej	Uros	0000010
13235	3823203	POLAJNAR	NATASA	0000010
13236	3823459	KRESE BASKAR	MARJETKA	0001000
13237	3823715	Jakse-Ujcic	Majda	0000100
13238	3823971	Prikerznik	Joze	0101000
13239	3824227	VOLCANSEK-BABIC	BIRGIT	0000010
13241	3824483	Svab	Simona	0101000
13243	3824739	Lobnik	Andrej	0100000
13245	3824995	Mihalic	Franc	0100000
13247	3825251	Straus	Mojca	1000100
13248	3825507	KRECKOVIC	STOJAN	1000000
13250	3825763	Jelen	Marina	0100000
13251	3826019	Kverh	Ida	0100000
13252	3826275	Dragojevic	Vukasin	0100000
13253	3826531	Smolar	Tomaz	0100000
13254	3826787	GORCENKO	ALOJZ	0100000
13255	3827043	PREBEVSEK	MLADEN	1000000
13256	3827299	Pavlin	Roman	0001000
13258	3827555	CIMPERSEK	MITJA	1000000
13259	3827811	Perat	Zvonko	0000100
13260	3828067	Japelj Pavesic	Barbara	1000100
13263	3828323	Cater-Jeusnik	Nevenka	0001000
13264	3828579	Doreian	Patrick	0000100
13266	3828835	VEDLIN	MIRAN	0100000
13267	3829091	TURK	IZTOK	0100000
13268	3829347	SENTOCNIK	JOZICA TINA	1000000
13269	3829603	VELUSCEK	JOZE	0001000
13271	3829859	IGLAR	MARTA	1000000
13272	72858467	Klopcar	Mitja	0100000
13275	16645475	Strehar	Matija	0100000
13277	3830115	Furlan	Franci	0100000
13278	3830371	GREGORIC	ANTON	1000000
13282	3830627	Segota	Niksa	0010000
13283	3830883	Rebernik	Joze	0010000
13284	3831139	Seher-Zupancic	Margareta	0010000
13288	3831395	Drev	Janko	0100000
13291	3831651	FLAJS	ANDREJ	0000100
13292	3831907	RENCELJ	STANKO	0001000
13293	3832163	GALE	JANEZ	1000000
13294	3832419	Meden	Marko	1000000
13296	3832675	Ruzić-Sabljić	Eva	0010000
13297	3832931	Pikelj	Franjo	0010000
13298	3833187	Maraspin-Carman	Vera	0010000
13299	3833443	Lotric Furlan	Stanka	0010000
13300	3833699	Jereb	Matjaz	0010000
13301	3833955	Strle	Franc	0010000
13302	3834211	Cimperman	Joze	0010000
13305	3834467	HITI	BRANKO	0100000
13307	3834979	MARTINJAK	MILJENKO	0001000
13308	56766563	Popovic	Milan	0010000
13309	3835491	Zajc Kreft	Katarina	1000000
13310	3835747	Drevensek	Gorazd	0010000
13311	3836003	Macek Krzmanc	Marjeta	0100000
13312	3836259	Schara	Karin	0010000
13313	3836515	KAVCIC	ANAMARIJA	0010000
13314	3836771	Barbic	Matija	0010000
13315	3837027	Sever	Ecijo	0010000
13317	3837283	SEMENOV	PAVEL	1000000
13319	3837539	STERGULEC	JOZE	1000000
13320	3837795	ZALAR	ALES	1000000
13321	3838051	KORDIS	FRANJO	1000000
13325	3838307	Jermol	Mitja	0100000
13326	3838563	Cerne	Peter	0100000
13327	3838819	Ornik	Dragica	0001000
13328	3839075	Tozon	Natasa	0001000
13329	3839331	GODNIC	JANA	0001000
13330	3839587	Majdic	Gregor	0011000
13331	3839843	SIMEUNOVIC	BOSKO	0001000
13333	3840099	Scuka	Leon	1000000
13334	3840355	Vrecl Fazarinc	Milka	0001000
13335	3840611	VALENTINCIC	IZTOK	0001000
13336	3840867	Ursic	Matjaz	0001000
13337	3841123	Skrabl	France	0000010
13338	3841379	Arh	Joze	0100000
13339	3841635	LENARCIC	MILAN	0100000
13342	3841891	VESELIC	ZIVAN	1000000
13343	3842147	Kokalj Vokac	Nadja	0010000
13344	3842403	Deu	Ziva	0000100
13345	3842659	Debevec	Leon	0000100
13346	3842915	PODOJSTERSEK	ZORICA	1000000
13348	3843171	KOLAR	IVAN	1000000
13350	3843427	KRAMBERGER	MIRAN	0100000
13351	3843683	Lipovec	Alenka	1000100
13352	3843939	Savora	Simona	0000100
13353	3844195	Potocnik	Dragan	0000010
13354	3844451	Salmic	Karmen	0000010
13355	3844707	Vaupotic	Natasa	1000000
13356	3844963	Bacnik	Andreja	0000100
13357	3845219	Sikosek	Darinka	0000100
13358	3845475	Schlamberger Brezar	Mojca	0000010
13364	3845731	LOVSE-PERGER	EVA	1000000
13366	3845987	Rovsek	Barbara	1000100
13367	3846243	JAKLIC	JANEZ	1000000
13368	3846499	Mrdjen	Tomo	1000000
13369	3846755	Kuscer Hrovatin	Danjela	1100000
13370	3847011	Burnik	Urban	0100000
13371	3847267	Fatur	Tomaz	0100000
13372	3847523	Dvorsek	Tomaz	0100000
13374	3847779	Verbic	Janko	0001000
13376	3848035	Zerjav	Metka	0001000
13378	3848291	Urbancic Zemljic	Marjetica	0001000
13379	3848547	Dolnicar	Peter	0001000
13380	3848803	ROTH	LIDIJA	1000000
13381	3849059	VESELKO	BORUT	1000000
13382	3849315	Tavcar	Rok	0010000
13383	3849571	Dernovsek	Mojca Zvezdana	0010000
13384	3849827	Stavbar	Vlasta	0000110
13387	3850083	Klucar	Peter	0100000
13388	3850339	Dimec	Zlata	0000100
13389	3850595	Novljan	Silva	0000100
13390	3850851	Glavan	Mihael	0000100
13391	3851107	Svent	Rozina	0000110
13392	3851363	Gazvoda	Jelka	0000110
13393	3851619	Papuga	Petar	0100000
13394	3851875	Kandus	Natasa	0000010
13395	3852131	POCIVAVSEK	MARIJA	0000010
13396	3852387	RIHTER	ANDREJA	0000010
13397	3852643	Dular	Franja	0000010
13398	3852899	LUKAC	BOJANA	1000000
13399	3853155	Novak Tusar	Natasa	1000000
13400	3853411	Oblak	Leon	0001000
13401	3853667	FORTUNAT-CERNILOGAR	DAMJANA	1000000
13402	3853923	Eric	Miran	0000010
13403	3854179	SVETLICIC	BALDOMIR	1000000
13405	3854691	Gajsek	Peter	1100000
13406	3854947	Dolsak	Nives	0000100
13407	3855203	Cermelj	Branko	1000000
13408	3855459	SRIBAR	LUKA	1000000
13409	3855715	Bratina	Natasa	0010000
13410	3855971	ZORMAN	ROMAN	0100000
13411	3856227	Jordan	Sabina	0100000
13412	3856483	Strmecki	Lana	1000000
13413	3856739	PLAZAR	ANTON	0100000
13414	3856995	Ciglaric	Stanko	0100000
13415	3857251	Ziherl	Primoz	1000000
13416	3857507	Bajc	Jurij	1000000
13417	3857763	Krajnc	Ales	0100000
13419	3858019	Kovac	Gregor	0100000
13421	3858275	Bensa	Ivan	0100000
13422	3858531	RIBARIC	MATEJA	1000000
13423	3858787	TORKAR	ZORA	0000010
13424	3859043	PAJK	BOJAN	1000000
13425	3859299	Kobal Grum	Darja	0000100
13427	3859555	RACKI	JOZE	1000000
13428	3859811	KLUN	IVAN	0100000
13429	3860067	Marincek	Joze	1000000
13430	3860323	Cigler	Gregor	1000000
13431	3860579	Strle	Saso	1000000
13432	3860835	Sajna	Mateja	1000000
13433	3861091	KRAJSEK	MIROSLAV	1000000
13438	3861347	STAMPAR	IGOR	1000000
13439	3861603	Goropevsek	Branko	0000010
13440	3861859	Pozek - Novak	Toncka	1000000
13441	3862115	Snoj	Tomaz	0001000
13442	3862371	Mraz	Miha	0100000
13443	3862627	Podgornik	Primoz	0100000
13444	3862883	Bogataj	Nevenka	0000100
13445	3863139	LEVSTEK	JOZE	0001000
13446	3863395	Kalan Carson	Polona	0011000
13447	3863651	Petek	Janez	0100000
13448	3863907	Kokosar	Janko	0100000
13450	3864163	Pusnik	Stanislav	0010000
13451	3864419	Bizjak - Slemensek	Breda	0010000
13453	3864675	JANEZIC	DUSANKA	1000000
13455	3864931	PAVLIC	RUDI	1000000
13456	3865187	BRAJOVIC	ZORAN	1000000
